positions_count,holdings_count,positions_to_holdings_ratio,avg_volatility,nifty_change_pct,banknifty_change_pct,sensex_change_pct,avg_correlation,overall_sentiment_score,overall_sentiment_confidence,avg_position_sentiment,current_margin,margin_per_position,negative_positions_ratio,actual_reduction
12.513265936600554,3.6874838474280414,1.4650960501934536,0.4534708629401909,1.3855427180670445,1.010155114040916,-0.2863268286728462,0.8436417324284786,0.21890353107987215,0.7523095215256423,-0.00755725613340863,828954.7597280125,43536.258035402454,0.4549813619165163,0.05
11.450891809926928,12.99805294399095,0.4560340098187188,0.10298236956600229,-1.1722051781430252,-1.5055221124412874,-0.6279225601318821,0.7141737201744571,-0.7120656869201785,0.5623934629147651,0.4908994545857339,171288.6046885839,11613.798884643993,0.7227026564921866,0.05
2.3247249643732903,1.9178917163789917,1.294198464758633,0.48431883759257355,-1.3808165538249435,1.8287172148467672,0.014747299521356894,0.4690525893478589,0.6142314907906641,0.30653231129618685,-0.04170153997495607,575861.5226918316,47096.4303805811,0.4421940908500226,0.05
5.444359613842634,8.382656222071727,0.9837929379648975,0.15687846481078946,-0.7521535353124333,0.18177786513312766,-1.3783474186363232,0.2824517892052768,0.23274113299916088,0.48546584341800564,0.38471234228401996,871636.173450373,56822.02444945183,0.7861852571087419,0.05
4.838226896368244,1.836557778031886,0.10025099248137374,0.21597701869683222,-0.7234593436653682,0.23201916516195986,1.1336730072114598,0.3471931802205937,0.35058248695245897,0.7967784810921195,-0.04553372309103665,271084.712255811,17053.56810391751,0.8121034701470589,0.05
16.322443554264517,6.34552646878433,1.8529145590352911,0.30733939283063216,0.694034274133335,-0.8541544497660571,-0.980382096340692,0.46240902921656196,0.4318680197981961,0.34119582311900626,0.4379299740506606,188649.33121211495,95983.02717238832,0.2798673448469051,0.05
5.074297426790761,17.8167084001031,1.3383266926743902,0.3299742696604382,0.6990098657801274,-0.08190443739310371,1.9722289552930143,0.6149623276200181,0.15551299385222506,0.43599520970414907,-0.05872038916740974,318882.871836352,35980.2093910282,0.4389407884253024,0.05
10.96513445948901,29.036287908614167,1.4747450050143218,0.21270328435167354,-1.6938360373113035,-1.5000231148458805,0.22257214553346394,0.5331044056612004,0.5676773427180877,0.5080357083652567,-0.07044478175230451,202896.75758989993,95952.00222199588,0.010301282397670919,0.05
7.643498334214891,2.482177193244985,1.4796474025858082,0.28443509545212187,0.00771044994985326,-0.35414789960816195,1.6811087740702098,0.20834329569149074,-0.7344220207595383,0.8177820796881858,0.7190667270641513,396777.954127155,94437.11188608326,0.655377756700142,0.05
11.287977949903585,15.879540599015561,1.1987102796995488,0.39538961669657946,1.3731008832709688,0.04756506148797657,-0.28574557783382515,0.7109260968171511,0.7552495696588637,0.38770816450158035,0.6248650060532179,516464.0633797616,77869.43389709963,0.005340808439505351,0.05
